2023-07-23 21:36:25,319 INFO    StreamThr :13578 [internal.py:wandb_internal():86] W&B internal server running at pid: 13578, started at: 2023-07-23 21:36:25.318689
2023-07-23 21:36:25,320 DEBUG   HandlerThread:13578 [handler.py:handle_request():144] handle_request: status
2023-07-23 21:36:25,320 INFO    WriterThread:13578 [datastore.py:open_for_write():85] open: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_213625-30i0eytk/run-30i0eytk.wandb
2023-07-23 21:36:25,322 DEBUG   SenderThread:13578 [sender.py:send():369] send: header
2023-07-23 21:36:25,329 DEBUG   SenderThread:13578 [sender.py:send():369] send: run
2023-07-23 21:36:26,033 INFO    SenderThread:13578 [dir_watcher.py:__init__():211] watching files in: /Users/sanchaythalnerkar/Desktop/HRGPT/wandb/run-20230723_213625-30i0eytk/files
2023-07-23 21:36:26,033 INFO    SenderThread:13578 [sender.py:_start_run_threads():1100] run started: 30i0eytk with start time 1690128385.318265
2023-07-23 21:36:26,033 DEBUG   SenderThread:13578 [sender.py:send_request():396] send_request: summary_record
2023-07-23 21:36:26,033 INFO    SenderThread:13578 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-23 21:36:26,035 DEBUG   HandlerThread:13578 [handler.py:handle_request():144] handle_request: check_version
2023-07-23 21:36:26,035 DEBUG   SenderThread:13578 [sender.py:send_request():396] send_request: check_version
2023-07-23 21:36:26,092 DEBUG   HandlerThread:13578 [handler.py:handle_request():144] handle_request: run_start
2023-07-23 21:36:26,096 DEBUG   HandlerThread:13578 [system_info.py:__init__():31] System info init
2023-07-23 21:36:26,096 DEBUG   HandlerThread:13578 [system_info.py:__init__():46] System info init done
2023-07-23 21:36:26,096 INFO    HandlerThread:13578 [system_monitor.py:start():181] Starting system monitor
2023-07-23 21:36:26,096 INFO    SystemMonitor:13578 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-23 21:36:26,096 INFO    HandlerThread:13578 [system_monitor.py:probe():201] Collecting system info
2023-07-23 21:36:26,096 INFO    SystemMonitor:13578 [interfaces.py:start():190] Started cpu monitoring
2023-07-23 21:36:26,096 INFO    SystemMonitor:13578 [interfaces.py:start():190] Started disk monitoring
